"","rowid","Event","Result","Fighter","Round","Time","Method","DateEvent","Outcome","PreviousOutcome","start","streak_id","streak","StreakLength","WinRatio","CountFights","FinishRatio","FinishPrevious","FinishedRatio","FinishedPrevious","FinishedCount","FinishCount","DamageDiff"
"6084","80","ISCF - Anarchy in August 2","win","Scott Johnson",1,"2:41","Submission (Armbar)",2004-08-07,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"6085","80","ISCF - Compound Fracture","win","Chad Lawshe",1,"0:54","Submission (Guillotine Choke)",2004-10-15,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"6086","80","ISCF - Compound Fracture 2","win","Brandon Bledsoe",1,"2:31","Submission (Armbar)",2005-02-04,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"6087","80","FT 1 - Full Throttle 1","win","Jorge Masvidal",3,"5:00","Decision (Unanimous)",2005-04-21,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4
"6088","80","FT 4 - Full Throttle 4","win","William McGlothlin",2,"3:58","Submission (Guillotine Choke)",2005-09-09,1,1,FALSE,1,6,5,1,5,0.8,FALSE,0,FALSE,0,4,4
"6089","80","AFC 15 - Absolute Fighting Championships 15","win","Joe Lauzon",2,"4:37","Submission (Armbar)",2006-02-18,1,1,FALSE,1,7,6,1,6,0.833333333333333,TRUE,0,FALSE,0,5,5
"6090","80","ROF 26 - Relentless","win","Nick Mamalis",1,"3:35","Submission (Armbar)",2006-09-09,1,1,FALSE,1,8,7,1,7,0.857142857142857,TRUE,0,FALSE,0,6,6
"6091","80","CFC - Border Warz","win","James Birdsley",3,"1:42","Submission (Rear-Naked Choke)",2006-10-14,1,1,FALSE,1,9,8,1,8,0.875,TRUE,0,FALSE,0,7,7
"6092","80","XFO 13 - Operation Beatdown","loss","Jeff Curran",3,"5:00","Decision (Majority)",2006-11-11,0,1,TRUE,2,1,9,1,9,0.888888888888889,TRUE,0,FALSE,0,8,8
"6093","80","ISCF - Battle of Rome 2","win","Tyler Grunwald",1,"0:56","Submission (Triangle Choke)",2007-04-21,1,0,TRUE,3,1,-1,0.9,10,0.8,FALSE,0,FALSE,0,8,8
"6094","80","ISCF - Head-On Collision","win","Kevin Gittemeir",3,"5:00","Decision (Unanimous)",2007-06-01,1,1,FALSE,3,2,1,0.909090909090909,11,0.818181818181818,TRUE,0,FALSE,0,9,9
"6095","80","AFL - Eruption","win","Aaron Williams",1,"3:22","Submission (Armbar)",2008-03-07,1,1,FALSE,3,3,2,0.916666666666667,12,0.75,FALSE,0,FALSE,0,9,9
"6096","80","IHC 12 - Resurrection","win","Joe Pearson",1,"0:12","TKO (Punches)",2008-11-08,1,1,FALSE,3,4,3,0.923076923076923,13,0.769230769230769,TRUE,0,FALSE,0,10,10
"6097","80","WEC 40 - Torres vs. Mizugaki","win","Jameel Massouh",3,"5:00","Decision (Unanimous)",2009-04-05,1,1,FALSE,3,5,4,0.928571428571429,14,0.785714285714286,TRUE,0,FALSE,0,11,11
"6098","80","WEC 43 - Cerrone vs. Henderson","win","Yves Jabouin",3,"5:00","Decision (Split)",2009-10-10,1,1,FALSE,3,6,5,0.933333333333333,15,0.733333333333333,FALSE,0,FALSE,0,11,11
"6099","80","WEC 46 - Varner vs. Henderson","loss","Urijah Faber",3,"3:49","Submission (Rear-Naked Choke)",2010-01-10,0,1,TRUE,4,1,6,0.9375,16,0.6875,FALSE,0,FALSE,0,11,11
"6100","80","WEC 49 - Varner vs. Shalorus","loss","Diego Nunes",3,"5:00","Decision (Split)",2010-06-20,0,0,FALSE,4,2,-1,0.882352941176471,17,0.647058823529412,FALSE,0.0588235294117647,TRUE,1,11,5.5
"6101","80","WEC 52 - Faber vs. Mizugaki","win","L.C. Davis",3,"5:00","Decision (Unanimous)",2010-11-11,1,0,TRUE,5,1,-2,0.833333333333333,18,0.611111111111111,FALSE,0.0555555555555556,FALSE,1,11,5.5
"6102","80","UFC 128 - Shogun vs. Jones","loss","Erik Koch",1,"2:32","KO (Punch)",2011-03-19,0,1,TRUE,6,1,1,0.842105263157895,19,0.578947368421053,FALSE,0.0526315789473684,FALSE,1,11,5.5
"6103","80","UFC 134 - Silva vs. Okami","win","Johnny Eduardo",3,"5:00","Decision (Unanimous)",2011-08-27,1,0,TRUE,7,1,-1,0.8,20,0.55,FALSE,0.1,TRUE,2,11,3.66666666666667
"6104","80","UFC on Fuel TV 4 - Munoz vs. Weidman","win","Issei Tamura",2,"0:25","TKO (Punches)",2012-07-11,1,1,FALSE,7,2,1,0.80952380952381,21,0.523809523809524,FALSE,0.0952380952380952,FALSE,2,11,3.66666666666667
"6105","80","UFC on Fox 5 - Henderson vs. Diaz","win","Mike Easton",3,"5:00","Decision (Unanimous)",2012-12-08,1,1,FALSE,7,3,2,0.818181818181818,22,0.545454545454545,TRUE,0.0909090909090909,FALSE,2,12,4
"6106","80","UFC on Fuel TV 10 - Nogueira vs. Werdum","win","Vaughan Lee",2,"1:51","Submission (Armbar)",2013-06-08,1,1,FALSE,7,4,3,0.826086956521739,23,0.521739130434783,FALSE,0.0869565217391304,FALSE,2,12,4
"6107","80","UFC Fight Night 29 - Maia vs. Shields","win","T.J. Dillashaw",3,"5:00","Decision (Split)",2013-10-09,1,1,FALSE,7,5,4,0.833333333333333,24,0.541666666666667,TRUE,0.0833333333333333,FALSE,2,13,4.33333333333333
"6108","80","UFC 170 - Rousey vs. McMann","win","Pedro Munhoz",3,"5:00","Decision (Unanimous)",2014-02-22,1,1,FALSE,7,6,5,0.84,25,0.52,FALSE,0.08,FALSE,2,13,4.33333333333333
"6109","80","UFC Fight Night 54 - MacDonald vs. Saffiedine","win","Bryan Caraway",3,"5:00","Decision (Unanimous)",2014-10-04,1,1,FALSE,7,7,6,0.846153846153846,26,0.5,FALSE,0.0769230769230769,FALSE,2,13,4.33333333333333
"6110","80","UFC 200 - Tate vs. Nunes","loss","T.J. Dillashaw",3,"5:00","Decision (Unanimous)",2016-07-09,0,1,TRUE,8,1,7,0.851851851851852,27,0.481481481481481,FALSE,0.0740740740740741,FALSE,2,13,4.33333333333333
"6111","80","UFC on Fox 23 - Shevchenko vs. Pena","win","Aljamain Sterling",3,"5:00","Decision (Split)",2017-01-28,1,0,TRUE,9,1,-1,0.821428571428571,28,0.464285714285714,FALSE,0.0714285714285714,FALSE,2,13,4.33333333333333
"6112","80","UFC 212 - Aldo vs. Holloway","win","Marlon Moraes",3,"5:00","Decision (Split)",2017-06-03,1,1,FALSE,9,2,1,0.827586206896552,29,0.448275862068966,FALSE,0.0689655172413793,FALSE,2,13,4.33333333333333
"6113","80","UFC Fight Night 120 - Poirier vs. Pettis","win","Matthew Lopez",3,"1:50","KO (Punch)",2017-11-11,1,1,FALSE,9,3,2,0.833333333333333,30,0.433333333333333,FALSE,0.0666666666666667,FALSE,2,13,4.33333333333333
"6114","80","UFC 226 - Miocic vs. Cormier","win","Rob Font",3,"5:00","Decision (Unanimous)",2018-07-07,1,1,FALSE,9,4,3,0.838709677419355,31,0.451612903225806,TRUE,0.0645161290322581,FALSE,2,14,4.66666666666667
"6115","80","UFC Fight Night 144 - Assuncao vs. Moraes 2","loss","Marlon Moraes",1,"3:17","Submission (Guillotine Choke)",2019-02-02,0,1,TRUE,10,1,4,0.84375,32,0.4375,FALSE,0.0625,FALSE,2,14,4.66666666666667
"6116","80","UFC 241 - Cormier vs. Miocic 2","loss","Cory Sandhagen",3,"5:00","Decision (Unanimous)",2019-08-17,0,0,FALSE,10,2,-1,0.818181818181818,33,0.424242424242424,FALSE,0.0909090909090909,TRUE,3,14,3.5
"6117","80","UFC 250 - Nunes vs. Spencer","loss","Cody Garbrandt",2,"4:59","KO (Punch)",2020-06-06,0,0,FALSE,10,3,-2,0.794117647058823,34,0.411764705882353,FALSE,0.0882352941176471,FALSE,3,14,3.5
"6118","82","FF - Full Fight 1","win","Reginaldo Vieira",2,"3:35","TKO (Submission to Punches)",2009-03-21,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"6119","82","EFC - Eagle Fighting Championship","win","Roberto Matsumoto",2,"5:00","TKO (Retirement)",2009-09-26,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"6120","82","JF - Jungle Fight 18","win","Pablo Alfonso",3,"5:00","Decision (Unanimous)",2010-03-20,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"6121","82","RITC - Respect in the Cage","win","Mauro Brenes",3,"3:00","Decision (Unanimous)",2010-10-09,1,1,FALSE,1,4,3,1,3,0.666666666666667,FALSE,0,FALSE,0,2,2
"6122","82","MMA Xplosion - International Team Challenge","win","Josh Montalvo",2,"2:31","Submission (Rear-Naked Choke)",2011-01-29,1,1,FALSE,1,5,4,1,4,0.5,FALSE,0,FALSE,0,2,2
"6123","82","RITC - Respect in the Cage","win","Camilo Gonzalez",2,"1:21","Submission (Guillotine Choke)",2011-07-30,1,1,FALSE,1,6,5,1,5,0.6,TRUE,0,FALSE,0,3,3
"6124","82","RFA 5 - Downing vs. Rinaldi","win","Bill Kamery",1,"2:27","Submission (Heel Hook)",2012-11-30,1,1,FALSE,1,7,6,1,6,0.666666666666667,TRUE,0,FALSE,0,4,4
"6125","82","RFA 8 - Pettis vs. Pegg","win","Mitch Jackson",1,"4:49","Submission (Guillotine Choke)",2013-06-21,1,1,FALSE,1,8,7,1,7,0.714285714285714,TRUE,0,FALSE,0,5,5
"6126","82","RFA 9 - Munhoz vs. Curran","win","Jeff Curran",5,"5:00","Decision (Split)",2013-08-16,1,1,FALSE,1,9,8,1,8,0.75,TRUE,0,FALSE,0,6,6
"6127","82","RFA 12 - Ortega vs. Koch","win","Billy Daniels",1,"0:41","Submission (Guillotine Choke)",2014-01-24,1,1,FALSE,1,10,9,1,9,0.666666666666667,FALSE,0,FALSE,0,6,6
"6128","82","UFC 170 - Rousey vs. McMann","loss","Raphael Assuncao",3,"5:00","Decision (Unanimous)",2014-02-22,0,1,TRUE,2,1,10,1,10,0.7,TRUE,0,FALSE,0,7,7
"6129","82","UFC - The Ultimate Fighter Brazil 3 Finale","win","Matt Hobar",1,"2:47","TKO (Punches)",2014-05-31,1,0,TRUE,3,1,-1,0.909090909090909,11,0.636363636363636,FALSE,0,FALSE,0,7,7
"6130","82","UFC Fight Night 54 - MacDonald vs. Saffiedine","NC","Jerrod Sanders",1,"0:39","NC (Overturned by NSBA)",2014-10-04,0,1,TRUE,4,1,1,0.916666666666667,12,0.666666666666667,TRUE,0,FALSE,0,8,8
"6131","82","UFC Fight Night 77 - Belfort vs. Henderson 3","loss","Jimmie Rivera",3,"5:00","Decision (Split)",2015-11-07,0,0,FALSE,4,2,-1,0.846153846153846,13,0.615384615384615,FALSE,0.0769230769230769,TRUE,1,8,4
"6132","82","UFC Fight Night 90 - Dos Anjos vs. Alvarez","win","Russell Doane",1,"2:08","Submission (Guillotine Choke)",2016-07-07,1,0,TRUE,5,1,-2,0.785714285714286,14,0.571428571428571,FALSE,0.0714285714285714,FALSE,1,8,4
"6133","82","UFC Fight Night 100 - Bader vs. Nogueira 2","win","Justin Scoggins",2,"1:55","Submission (Guillotine Choke)",2016-11-19,1,1,FALSE,5,2,1,0.8,15,0.6,TRUE,0.0666666666666667,FALSE,1,9,4.5
"6134","82","UFC Fight Night 109 - Gustafsson vs. Teixeira ","win","Damian Stasiak",3,"5:00","Decision (Unanimous)",2017-05-28,1,1,FALSE,5,3,2,0.8125,16,0.625,TRUE,0.0625,FALSE,1,10,5
"6135","82","UFC Fight Night 119 - Brunson vs. Machida","win","Rob Font",1,"4:03","Submission (Guillotine Choke)",2017-10-28,1,1,FALSE,5,4,3,0.823529411764706,17,0.588235294117647,FALSE,0.0588235294117647,FALSE,1,10,5
"6136","82","UFC 222 - Cyborg vs. Kunitskaya","loss","John Dodson",3,"5:00","Decision (Split)",2018-03-03,0,1,TRUE,6,1,4,0.833333333333333,18,0.611111111111111,TRUE,0.0555555555555556,FALSE,1,11,5.5
"6137","82","UFC 227 - Dillashaw vs. Garbrandt 2","win","Brett Johns",3,"5:00","Decision (Unanimous)",2018-08-04,1,0,TRUE,7,1,-1,0.789473684210526,19,0.578947368421053,FALSE,0.0526315789473684,FALSE,1,11,5.5
"6138","82","UFC - The Ultimate Fighter 28 Finale","win","Bryan Caraway",1,"2:39","TKO (Body Kick and Punches)",2018-11-30,1,1,FALSE,7,2,1,0.8,20,0.55,FALSE,0.05,FALSE,1,11,5.5
"6139","82","UFC 235 - Jones vs. Smith","win","Cody Garbrandt",1,"4:51","TKO (Punches)",2019-03-02,1,1,FALSE,7,3,2,0.80952380952381,21,0.571428571428571,TRUE,0.0476190476190476,FALSE,1,12,6
"6140","82","UFC 238 - Cejudo vs. Moraes","loss","Aljamain Sterling",3,"5:00","Decision (Unanimous)",2019-06-08,0,1,TRUE,8,1,3,0.818181818181818,22,0.590909090909091,TRUE,0.0454545454545455,FALSE,1,13,6.5
"6141","82","UFC on ESPN 15 - Munhoz vs. Edgar","loss","Frankie Edgar",5,"5:00","Decision (Split)",2020-08-22,0,0,FALSE,8,2,-1,0.782608695652174,23,0.565217391304348,FALSE,0.0434782608695652,FALSE,1,13,6.5
"6142","82","UFC Fight Night 186 - Rozenstruik vs. Gane","win","Jimmie Rivera",3,"5:00","Decision (Unanimous)",2021-02-27,1,0,TRUE,9,1,-2,0.75,24,0.541666666666667,FALSE,0.0416666666666667,FALSE,1,13,6.5
"6143","83","OFVT - Open Fight de Vale Tudo 2","win","Deivison Francisco Ribeiro",2,"4:19","TKO (Corner Stoppage)",2007-05-11,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"6144","83","SPF - Super Pitbull Fight","NC","Deivison Francisco Ribeiro",1,"2:00","No Contest (Knee to the Groin)",2007-08-12,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1
"6145","83","SPF - Super Pitbull Fight 3","win","Jorge Rodrigues",1,"4:57","Submission (Rear-Naked Choke)",2008-03-07,1,0,TRUE,3,1,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5
"6146","83","SPF - Super Pitbull Fight 9","win","Maykson Souza Lima",5,"5:00","Decision (Unanimous)",2009-05-09,1,1,FALSE,3,2,1,0.666666666666667,3,0.666666666666667,TRUE,0.333333333333333,FALSE,1,2,1
"6147","83","SPF - Super Pitbull Fight 10","win","Junior Teixeira",3,"2:30","TKO (Retirement)",2009-06-26,1,1,FALSE,3,3,2,0.75,4,0.5,FALSE,0.25,FALSE,1,2,1
"6148","83","Super Pitbull Fight - King Champions","win","Denis Pitbull",1,"1:49","KO (Knees)",2009-08-08,1,1,FALSE,3,4,3,0.8,5,0.6,TRUE,0.2,FALSE,1,3,1.5
"6149","83","Super Pitbull Fight - King of the Ring","win","Denis Pitbull",2,"2:33","KO (Punches)",2009-11-14,1,1,FALSE,3,5,4,0.833333333333333,6,0.666666666666667,TRUE,0.166666666666667,FALSE,1,4,2
"6150","83","SPF - Super Pitbull Fight","win","Antonio Carlos Fernandes",2,"1:30","TKO (Head Kick)",2009-12-27,1,1,FALSE,3,6,5,0.857142857142857,7,0.714285714285714,TRUE,0.142857142857143,FALSE,1,5,2.5
"6151","83","SPF - Super Pitbull Fight","win","Joao Ferreira Jr.",1,"0:27","TKO (Doctor Stoppage)",2010-04-09,1,1,FALSE,3,7,6,0.875,8,0.75,TRUE,0.125,FALSE,1,6,3
"6152","83","SPF - Super Pitbull Fight","win","Daziel Serafim da Silva Jr.",3,"2:17","TKO (Punches)",2010-05-22,1,1,FALSE,3,8,7,0.888888888888889,9,0.777777777777778,TRUE,0.111111111111111,FALSE,1,7,3.5
"6153","83","CCGF - Carmen Casca-Grossa Fight","win","Marcelo Rodrigues",1,"0:16","KO (Knees)",2010-07-03,1,1,FALSE,3,9,8,0.9,10,0.8,TRUE,0.1,FALSE,1,8,4
"6154","83","SPF - Super Pitbull Fight","win","Antonio Marcos",1,"2:39","TKO (Punches)",2011-06-10,1,1,FALSE,3,10,9,0.909090909090909,11,0.818181818181818,TRUE,0.0909090909090909,FALSE,1,9,4.5
"6155","83","SPF - Super Pitbull Fight","win","Anderson Maia",1,"2:30","TKO (Punches)",2011-06-13,1,1,FALSE,3,11,10,0.916666666666667,12,0.833333333333333,TRUE,0.0833333333333333,FALSE,1,10,5
"6156","83","SPF - Super Pitbull Fight","win","Cleison Cardoso",3,"4:58","KO (Punches)",2011-09-01,1,1,FALSE,3,12,11,0.923076923076923,13,0.846153846153846,TRUE,0.0769230769230769,FALSE,1,11,5.5
"6157","83","SPF - Super Pitbull Fight 28","win","Joao Ferreira Jr.",3,"5:00","Decision (Split)",2011-12-01,1,1,FALSE,3,13,12,0.928571428571429,14,0.857142857142857,TRUE,0.0714285714285714,FALSE,1,12,6
"6158","83","AF - Amazon Fight 10","win","Neliton Jose Serrao Furtado",3,"5:00","Decision (Unanimous)",2011-12-07,1,1,FALSE,3,14,13,0.933333333333333,15,0.8,FALSE,0.0666666666666667,FALSE,1,12,6
"6159","83","Amazon Fight 11 - Castanhal","win","Giovane Fernandes",2,"3:04","TKO (Punches)",2012-02-16,1,1,FALSE,3,15,14,0.9375,16,0.75,FALSE,0.0625,FALSE,1,12,6
"6160","83","SPF - Super Pitbull Fight","win","Eunapio Edson Freitas",1,"3:25","KO (Head Kick)",2012-04-13,1,1,FALSE,3,16,15,0.941176470588235,17,0.764705882352941,TRUE,0.0588235294117647,FALSE,1,13,6.5
"6161","83","Shooto Brazil - Shooto Brazil 30","win","Felipe Froes",3,"3:49","KO (Head Kick)",2012-06-02,1,1,FALSE,3,17,16,0.944444444444444,18,0.777777777777778,TRUE,0.0555555555555556,FALSE,1,14,7
"6162","83","AF - Advangers Fight","win","Abenilson Cardoso",1,"3:54","TKO (Punches)",2012-07-12,1,1,FALSE,3,18,17,0.947368421052632,19,0.789473684210526,TRUE,0.0526315789473684,FALSE,1,15,7.5
"6163","83","JF - Jungle Fight 52","win","Luiz Antonio Lobo Gavinho",2,"2:17","TKO (Punches)",2013-05-04,1,1,FALSE,3,19,18,0.95,20,0.8,TRUE,0.05,FALSE,1,16,8
"6164","83","JF - Jungle Fight 60","win","Fabiano Fernandes",1,"1:40","TKO (Punches)",2013-11-02,1,1,FALSE,3,20,19,0.952380952380952,21,0.80952380952381,TRUE,0.0476190476190476,FALSE,1,17,8.5
"6165","83","JF - Jungle Fight 63","win","Tiago Passos",1,"0:25","KO (Punch)",2013-12-21,1,1,FALSE,3,21,20,0.954545454545455,22,0.818181818181818,TRUE,0.0454545454545455,FALSE,1,18,9
"6166","83","UFC Fight Night 36 - Machida vs. Mousasi","loss","Zubaira Tukhugov",3,"5:00","Decision (Unanimous)",2014-02-15,0,1,TRUE,4,1,21,0.956521739130435,23,0.826086956521739,TRUE,0.0434782608695652,FALSE,1,19,9.5
"6167","83","UFC Fight Night 61 - Bigfoot vs. Mir","win","Cody Gibson",3,"5:00","Decision (Unanimous)",2015-02-22,1,0,TRUE,5,1,-1,0.916666666666667,24,0.791666666666667,FALSE,0.0416666666666667,FALSE,1,19,9.5
"6168","83","UFC Fight Night 98 - Dos Anjos vs. Ferguson","win","Enrique Briones",3,"2:33","TKO (Spinning Back Fist)",2016-11-05,1,1,FALSE,5,2,1,0.92,25,0.76,FALSE,0.04,FALSE,1,19,9.5
"6169","83","UFC 213 - Romero vs. Whittaker","loss","Rob Font",2,"4:36","Submission (Guillotine Choke)",2017-07-08,0,1,TRUE,6,1,2,0.923076923076923,26,0.769230769230769,TRUE,0.0384615384615385,FALSE,1,20,10
"6170","83","UFC Fight Night 125 - Machida vs. Anders","win","Marlon Vera",3,"5:00","Decision (Unanimous)",2018-02-03,1,0,TRUE,7,1,-1,0.888888888888889,27,0.740740740740741,FALSE,0.0740740740740741,TRUE,2,20,6.66666666666667
"6171","83","UFC 232 - Jones vs. Gustafsson 2","loss","Petr Yan",2,"5:00","TKO (Corner Stoppage)",2018-12-29,0,1,TRUE,8,1,1,0.892857142857143,28,0.714285714285714,FALSE,0.0714285714285714,FALSE,2,20,6.66666666666667
"6172","83","UFC Fight Night 164 - Blachowicz vs. Jacare","win","Renan Barao",3,"5:00","Decision (Unanimous)",2019-11-16,1,0,TRUE,9,1,-1,0.862068965517241,29,0.689655172413793,FALSE,0.103448275862069,TRUE,3,20,5
"6173","83","UFC on ESPN 20 - Chiesa vs. Magny","loss","Lerone Murphy",3,"5:00","Decision (Unanimous)",2021-01-20,0,1,TRUE,10,1,1,0.866666666666667,30,0.666666666666667,FALSE,0.1,FALSE,3,20,5
"6174","85","CZ 43 - MMA March Madness","win","John Santos",1,"1:53","KO (Punch)",2013-03-01,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"6175","85","Reality Fighting - Mohegan Sun","win","Miguel Santos",1,"4:26","TKO (Punches)",2013-06-08,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"6176","85","Reality Fighting - New Year's Bash 2","win","Joe Cushman",1,"0:40","TKO (Punches)",2014-01-04,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"6177","85","ECFC - East Coast Fighting Championship 1","win","Robbie Leroux",1,"1:53","TKO (Punches)",2014-06-13,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"6178","85","ECFC - East Coast Fighting Championship 2","win","Jeremy Pender",1,"1:50","TKO (Punches)",2014-09-12,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4
"6179","85","Classic Entertainment and Sports - CES MMA 28","win","Kin Moy",1,"1:29","TKO (Punches)",2015-03-13,1,1,FALSE,1,6,5,1,5,1,TRUE,0,FALSE,0,5,5
"6180","85","UFC Fight Night 81 - Dillashaw vs. Cruz","loss","Rob Font",2,"4:13","TKO (Punches)",2016-01-17,0,1,TRUE,2,1,6,1,6,1,TRUE,0,FALSE,0,6,6
"6181","85","UFC Fight Night 94 - Poirier vs. Johnson","loss","Jose Alberto Quinonez",3,"5:00","Decision (Unanimous)",2016-09-17,0,0,FALSE,2,2,-1,0.857142857142857,7,0.857142857142857,FALSE,0.142857142857143,TRUE,1,6,3
"6182","86","RITC 82 - More Rage","win","Austin Pascucci",2,"2:42","Submission (Armbar)",2006-05-26,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"6183","86","RITC 84 - Celebrity Theatre","win","Jason Sterling",1,"0:37","Submission (Choke)",2006-07-01,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"6184","86","RITC 85 - Xtreme Cage Fighting","loss","Nick Hedrick",1,"1:42","Submission (Choke)",2006-08-05,0,1,TRUE,2,1,2,1,2,1,TRUE,0,FALSE,0,2,2
"6185","86","RITC 86 - Rage in the Cage","win","Louie Rosa",2,"2:15","Submission (Punches)",2006-08-15,1,0,TRUE,3,1,-1,0.666666666666667,3,0.666666666666667,FALSE,0.333333333333333,TRUE,1,2,1
"6186","86","RITC 88 - Veteran's Day Rumble","win","Carlos Ortega",3,"3:00","Decision (Unanimous)",2006-11-11,1,1,FALSE,3,2,1,0.75,4,0.75,TRUE,0.25,FALSE,1,3,1.5
"6187","86","RITC 91 - Rage in the Cage 91","win","Matt Dell",3,"3:00","Decision (Split)",2007-02-24,1,1,FALSE,3,3,2,0.8,5,0.6,FALSE,0.2,FALSE,1,3,1.5
"6188","86","RITC 93 - Rage in the Cage 93","loss","Ray Robinson",1,"2:29","Submission (Armbar)",2007-04-20,0,1,TRUE,4,1,3,0.833333333333333,6,0.5,FALSE,0.166666666666667,FALSE,1,3,1.5
"6189","86","RITC 96 - Rage in the Cage 96","loss","Austin Pascucci",1,"2:08","Submission (Armbar)",2007-06-15,0,0,FALSE,4,2,-1,0.714285714285714,7,0.428571428571429,FALSE,0.285714285714286,TRUE,2,3,1
"6190","86","CS - Cage Supremacy 2","win","Andrew Belvado",1,"1:01","Submission (Rear-Naked Choke)",2007-07-22,1,0,TRUE,5,1,-2,0.625,8,0.375,FALSE,0.375,TRUE,3,3,0.75
"6191","86","RITC 101 - Rage in the Cage 101","win","Tito Jones",3,"3:00","Decision (Unanimous)",2007-10-06,1,1,FALSE,5,2,1,0.666666666666667,9,0.444444444444444,TRUE,0.333333333333333,FALSE,3,4,1
"6192","86","WFC - Armageddon","win","Nick Buschman",1,"0:24","TKO (Punches)",2008-04-12,1,1,FALSE,5,3,2,0.7,10,0.4,FALSE,0.3,FALSE,3,4,1
"6193","86","UFC - The Ultimate Fighter 8 Finale","loss","Shane Nelson",3,"5:00","Decision (Split)",2008-12-13,0,1,TRUE,6,1,3,0.727272727272727,11,0.454545454545455,TRUE,0.272727272727273,FALSE,3,5,1.25
"6194","86","UFC 98 - Evans vs. Machida","win","David Kaplan",3,"5:00","Decision (Split)",2009-05-23,1,0,TRUE,7,1,-1,0.666666666666667,12,0.416666666666667,FALSE,0.25,FALSE,3,5,1.25
"6195","86","UFC 101 - Declaration","loss","George Sotiropoulos",2,"1:59","Submission (Kimura)",2009-08-08,0,1,TRUE,8,1,1,0.692307692307692,13,0.384615384615385,FALSE,0.230769230769231,FALSE,3,5,1.25
"6196","86","RITC 137 - Rage in the Cage 137","win","Matt Dell",3,"5:00","Decision (Unanimous)",2009-11-14,1,0,TRUE,9,1,-1,0.642857142857143,14,0.357142857142857,FALSE,0.285714285714286,TRUE,4,5,1
"6197","86","WEC 46 - Varner vs. Henderson","loss","Eddie Wineland",3,"5:00","Decision (Unanimous)",2010-01-10,0,1,TRUE,10,1,1,0.666666666666667,15,0.333333333333333,FALSE,0.266666666666667,FALSE,4,5,1
"6198","86","WEC 47 - Bowles vs. Cruz","draw","Leonard Garcia",3,"5:00","Draw (Split)",2010-03-06,0,0,FALSE,10,2,-1,0.625,16,0.3125,FALSE,0.25,FALSE,4,5,1
"6199","86","WEC 51 - Aldo vs. Gamburyan","win","Chan Sung Jung",2,"1:30","KO (Head Kick)",2010-09-30,1,0,TRUE,11,1,-2,0.588235294117647,17,0.294117647058824,FALSE,0.294117647058824,TRUE,5,5,0.833333333333333
"6200","86","UFC Fight Night 23 - Fight for the Troops 2","loss","Mark Hominick",1,"1:28","TKO (Punches)",2011-01-22,0,1,TRUE,12,1,1,0.611111111111111,18,0.333333333333333,TRUE,0.277777777777778,FALSE,5,6,1
"6201","86","UFC - The Ultimate Fighter 13 Finale","win","Josh Grispi",3,"3:14","KO (Punch to the Body)",2011-06-04,1,0,TRUE,13,1,-1,0.578947368421053,19,0.315789473684211,FALSE,0.315789473684211,TRUE,6,6,0.857142857142857
"6202","86","UFC 137 - Penn vs. Diaz","loss","Hatsu Hioki",3,"5:00","Decision (Split)",2011-10-29,0,1,TRUE,14,1,1,0.6,20,0.35,TRUE,0.3,FALSE,6,7,1
"6203","86","UFC on Fox 2 - Evans vs. Davis","loss","Cub Swanson",2,"2:22","TKO (Punches)",2012-01-28,0,0,FALSE,14,2,-1,0.571428571428571,21,0.333333333333333,FALSE,0.285714285714286,FALSE,6,7,1
"6204","86","UFC 158 - St. Pierre vs. Diaz","win","Reuben Duran",3,"5:00","Decision (Unanimous)",2013-03-16,1,0,TRUE,15,1,-2,0.545454545454545,22,0.318181818181818,FALSE,0.318181818181818,TRUE,7,7,0.875
"6205","86","UFC 160 - Velasquez vs. Bigfoot 2","win","Brian Bowles",2,"1:43","TKO (Punches)",2013-05-25,1,1,FALSE,15,2,1,0.565217391304348,23,0.304347826086957,FALSE,0.304347826086957,FALSE,7,7,0.875
